ts_code,freq,quantile,pct_gain_1p,pct_gain_2p,pct_gain_3p,pct_gain_5p,pct_loss_1p,pct_loss_2p,pct_loss_3p,pct_loss_5p,top_or_bottom,period
300248.SZ,D,0.9,35.508,49.309,67.407,99.968,0,0,0,-1.301,B,34
300248.SZ,D,0.1,0,0,0,0.452,-24.232,-31.336,-36.712,-42.878,T,34
300248.SZ,D,0.25,0.88,2.08,3.915,7.94,-16.37,-22.7,-26.26,-29.41,T,34
300248.SZ,D,0.5,5.91,9.85,13.06,23.51,-9.51,-13.21,-16.44,-19.46,T,34
300248.SZ,D,0.75,14.275,24.39,32.485,49.58,-4.645,-6.69,-7.91,-11.015,T,34
300248.SZ,D,0.9,29,46.526,61.216,94.41,-1.53,-2.264,-3.106,-4.902,T,34
300249.SZ,D,0.1,1.6,2.594,3.444,4.716,-18.884,-25.792,-30.096,-38.08,B,34
300249.SZ,D,0.25,4.43,6.28,8.81,12.4,-11.2,-17.17,-19.14,-23.13,B,34
300249.SZ,D,0.5,9.33,14.41,17.6,24.18,-4.93,-7.59,-9.99,-12.63,B,34
300249.SZ,D,0.75,17.28,28.04,35.57,53.95,-0.94,-1.93,-3.31,-5.4,B,34
300249.SZ,D,0.9,29.426,49.824,65.756,99.3,0,0,0,-0.436,B,34
300249.SZ,D,0.1,0,0,0,1.364,-22.141,-30.116,-33.369,-40.78,T,34
300249.SZ,D,0.25,1.38,3.2275,5.5325,8.8975,-14.0375,-19.8,-22.0975,-25.8025,T,34
300249.SZ,D,0.5,6.145,11.09,14.57,21.345,-8.2,-10.965,-12.865,-15.69,T,34
300249.SZ,D,0.75,14.3425,23.06,32.6825,49.2125,-3.6525,-5.2175,-6.6075,-8.69,T,34
300249.SZ,D,0.9,25.134,47.545,59.832,87.894,-1.307,-1.759,-2.999,-3.648,T,34
300250.SZ,D,0.1,1.278,2.085,2.97,4.233,-20.892,-28.1,-33.659,-39.377,B,34
300250.SZ,D,0.25,4.0475,5.89,8.21,12.42,-11.705,-18.48,-23.1825,-28.0275,B,34
300250.SZ,D,0.5,10.08,15.11,20.035,27.885,-5.87,-9.32,-12.135,-15.49,B,34
300250.SZ,D,0.75,20.4725,29.625,38.4925,55.69,-0.98,-2.805,-4.0075,-6.5075,B,34
300250.SZ,D,0.9,31.09,48.605,66.418,94.739,0,0,0,-0.514,B,34
300250.SZ,D,0.1,0,0,0,0.948,-24.056,-30.168,-35.648,-41.526,T,34
300250.SZ,D,0.25,0.925,2.595,4.085,8.23,-15.175,-20.63,-25.32,-30.365,T,34
300250.SZ,D,0.5,6.03,11.31,15.36,23.65,-9.45,-12.92,-15.08,-18.31,T,34
300250.SZ,D,0.75,16.135,25.455,32.865,51.46,-4.225,-6.435,-7.625,-10.385,T,34
300250.SZ,D,0.9,27.354,43.59,63.03,89.116,-1.35,-2.05,-2.58,-3.904,T,34
300251.SZ,D,0.1,0.772,1.542,2.13,3.018,-17.44,-24.268,-28.242,-33.652,B,34
300251.SZ,D,0.25,3.31,5.15,6.7,8.97,-10.98,-15.97,-19.84,-25.51,B,34
300251.SZ,D,0.5,9.02,13.74,18.59,29.47,-4.76,-7.73,-10.78,-14.54,B,34
300251.SZ,D,0.75,17.81,29.47,37.39,48.58,-0.88,-2.57,-3.34,-5.37,B,34
300251.SZ,D,0.9,29.164,43.486,57.784,92.326,0,0,0,-0.558,B,34
300251.SZ,D,0.1,0,0,0,0.438,-19.786,-26.44,-30.504,-34.876,T,34
300251.SZ,D,0.25,0.575,3.035,4.36,5.86,-13.69,-18.835,-22.115,-27.375,T,34
300251.SZ,D,0.5,5.48,10.06,15.19,24.33,-7.88,-11.49,-13.46,-17.32,T,34
300251.SZ,D,0.75,13.945,25.935,32.815,44.795,-3.635,-5.255,-6.37,-8.425,T,34
300251.SZ,D,0.9,25.602,39.102,51.256,82.342,-1.284,-2.144,-2.524,-3.448,T,34
300252.SZ,D,0.1,1.188,1.962,2.702,3.296,-19.056,-28.848,-36.056,-42.54,B,34
300252.SZ,D,0.25,3.64,5.09,7.88,10.6,-12.31,-19.45,-22.7,-31.49,B,34
300252.SZ,D,0.5,9.84,14.85,19.17,27.25,-5.37,-9.42,-11.95,-16.62,B,34
300252.SZ,D,0.75,19.14,30.58,36.47,51.46,-0.45,-2.13,-2.91,-4.57,B,34
300252.SZ,D,0.9,32.058,46.228,57.866,78.688,0,0,0,0,B,34
300252.SZ,D,0.1,0,0,0,0.653,-22.86,-29.878,-36.929,-44.4,T,34
300252.SZ,D,0.25,1.15,2.4175,4.47,7.455,-15.01,-21.37,-25.0725,-32.05,T,34
300252.SZ,D,0.5,6.46,12.335,16.08,24.17,-8.015,-11.655,-14.705,-18.865,T,34
300252.SZ,D,0.75,15.53,26.23,32.615,48.4475,-3.5675,-4.93,-5.98,-7.085,T,34
300252.SZ,D,0.9,26.214,41.995,55.82,73.274,-1.045,-1.768,-2.041,-2.546,T,34
300253.SZ,D,0.1,0.922,1.738,2.524,4.064,-18.224,-27.75,-34.33,-36.672,B,34
300253.SZ,D,0.25,4.04,5.42,7.74,11.76,-10.4,-16.69,-20.42,-25.51,B,34
300253.SZ,D,0.5,9.18,14,18.58,25.87,-4.88,-8.85,-10.75,-15.36,B,34
300253.SZ,D,0.75,18.66,29.57,42.14,60.5,-0.66,-2.08,-3.43,-4.24,B,34
300253.SZ,D,0.9,33.318,60.152,84.794,103.248,0,0,0,0,B,34
300253.SZ,D,0.1,0,0,0.064,0.844,-20.508,-29.122,-33.85,-38.504,T,34
300253.SZ,D,0.25,0.965,2.785,4.07,8.005,-13.425,-19.23,-22.795,-27.73,T,34
300253.SZ,D,0.5,5.98,10.17,14.49,21.83,-7.77,-11.1,-12.87,-17.67,T,34
300253.SZ,D,0.75,13.82,22.35,34.335,52.61,-3.28,-5.07,-6.44,-7.385,T,34
300253.SZ,D,0.9,28.968,54.454,73.936,98.7,-0.962,-1.866,-2.392,-2.462,T,34
300254.SZ,D,0.1,0.49,1.17,1.77,3.04,-18.2,-27.13,-34.3,-39.3,B,34
300254.SZ,D,0.25,3.025,4.43,5.42,8.52,-11.23,-17.135,-21.095,-28.765,B,34
300254.SZ,D,0.5,7.65,11.26,14.62,21.15,-5.08,-8.85,-11.86,-16.53,B,34
300254.SZ,D,0.75,16.6,25.28,31.265,39.955,-0.775,-2.225,-3.59,-6.385,B,34
300254.SZ,D,0.9,28.77,39.77,51.22,75.36,0,0,0,-0.89,B,34
300254.SZ,D,0.1,0,0,0,0.484,-21.454,-29.704,-37.28,-42.172,T,34
300254.SZ,D,0.25,0.34,1.5,3.11,6.09,-14.51,-20.56,-23.43,-31.15,T,34
300254.SZ,D,0.5,4.51,7.33,10.52,17.8,-8.59,-11.7,-14.68,-18.47,T,34
300254.SZ,D,0.75,12.14,20.7,27.29,34.99,-3.73,-5.52,-6.93,-9.66,T,34
300254.SZ,D,0.9,21.454,33.266,43.77,65.894,-1.088,-1.688,-2.21,-3.864,T,34
300255.SZ,D,0.1,0.874,1.536,2.254,3.1,-16.182,-22.026,-25.828,-31.088,B,34
300255.SZ,D,0.25,3.42,4.78,5.95,9.09,-10.19,-14.51,-16.94,-20.97,B,34
300255.SZ,D,0.5,8.87,12.19,15.47,22.31,-5,-7.82,-9.7,-12.44,B,34
300255.SZ,D,0.75,15.65,25.8,33.12,47.93,-0.38,-2.58,-3.77,-5.24,B,34
300255.SZ,D,0.9,28.986,45.694,60.844,111.148,0,0,0,-0.194,B,34
300255.SZ,D,0.1,0,0,0,0.309,-19.407,-23.924,-28.443,-33.182,T,34
300255.SZ,D,0.25,0.7025,1.84,2.975,4.4875,-13.54,-17.58,-20.2375,-24.105,T,34
300255.SZ,D,0.5,4.885,8.04,10.635,18.585,-7.315,-10.925,-12.965,-15.395,T,34
300255.SZ,D,0.75,11.5725,20.6375,28.0575,42.66,-3.285,-5.35,-6.2275,-7.4425,T,34
300255.SZ,D,0.9,22.762,36.211,52.864,109.868,-0.928,-1.795,-2.182,-2.896,T,34
300256.SZ,D,0.1,0.656,1.066,1.518,2.226,-19.972,-31.206,-36.89,-41.506,B,34
300256.SZ,D,0.25,3.735,5.065,6.395,8.095,-12.8,-19.15,-23.925,-31.995,B,34
300256.SZ,D,0.5,9.39,13.68,16.96,22.77,-6.34,-9.69,-11.81,-17.15,B,34
300256.SZ,D,0.75,18.95,29.155,34.835,54.17,-0.825,-2.825,-4.4,-7.17,B,34
300256.SZ,D,0.9,33.576,53.584,70.012,94.342,0,0,0,-0.588,B,34
300256.SZ,D,0.1,0,0,0,0,-23.289,-32.943,-38.938,-43.926,T,34
300256.SZ,D,0.25,0.5475,1.8825,3.125,4.335,-15.44,-21.895,-27.4675,-33.7975,T,34
300256.SZ,D,0.5,5.565,8.33,12.725,19.01,-9.75,-13.27,-15.855,-20.75,T,34
300256.SZ,D,0.75,14.815,25.0525,28.86,45.085,-4.495,-6.4825,-7.8975,-10.895,T,34
300256.SZ,D,0.9,27.414,43.127,60.361,84.012,-1.704,-2.567,-2.877,-4.329,T,34
300257.SZ,D,0.1,0.493,1.212,1.653,2.94,-15.964,-24.077,-27.377,-34.058,B,34
300257.SZ,D,0.25,3.1425,4.3775,5.4075,7.91,-10.0725,-15.17,-18.79,-24.31,B,34
300257.SZ,D,0.5,7.155,10.84,14.1,18.21,-4.05,-6.845,-9.71,-12.75,B,34
300257.SZ,D,0.75,12.87,19.975,25.94,37.5975,-0.5475,-1.7225,-3.1025,-4.595,B,34
300257.SZ,D,0.9,20.7,33.609,43.866,65.209,0,0,0,-0.575,B,34
300257.SZ,D,0.1,0,0,0,0.5,-17.75,-25.48,-28.97,-34.46,T,34
300257.SZ,D,0.25,0.69,2.1,3.39,5.425,-11.97,-17.395,-20.95,-25.365,T,34
300257.SZ,D,0.5,5.11,8.65,11.14,15.24,-6.61,-9.27,-11.93,-14.5,T,34
300257.SZ,D,0.75,10.14,16.555,23.22,34.28,-2.54,-3.695,-4.94,-7.025,T,34
300257.SZ,D,0.9,17.88,29.61,40.71,57.44,-0.74,-1.22,-1.76,-2.46,T,34
300258.SZ,D,0.1,1.084,1.74,2.202,3.778,-16.042,-22.062,-26.852,-33.102,B,34
300258.SZ,D,0.25,3.37,4.975,6.535,9.215,-9.175,-13.58,-16.62,-21.05,B,34
300258.SZ,D,0.5,7.68,11.52,15.3,20.77,-4.46,-7.41,-9.74,-12.56,B,34
300258.SZ,D,0.75,14.85,22.415,28.8,38.565,-0.82,-2.9,-4.005,-5.455,B,34
300258.SZ,D,0.9,22.698,39.722,48.724,64.226,0,0,0,-0.306,B,34
300258.SZ,D,0.1,0,0,0,0.476,-18.888,-26.034,-29.634,-35.284,T,34
300258.SZ,D,0.25,0.635,2.205,3.345,5.58,-12.27,-16.045,-19.04,-23.555,T,34
300258.SZ,D,0.5,5.08,8.5,11.44,16.36,-6.75,-9.71,-11.79,-14.72,T,34
300258.SZ,D,0.75,11.635,19.935,25.825,33.84,-3.24,-4.855,-5.795,-7.52,T,34
300258.SZ,D,0.9,20.678,37.616,44.994,59.872,-0.97,-1.69,-2.336,-2.926,T,34
300259.SZ,D,0.1,0.885,1.69,2.105,2.96,-15.7,-24.85,-28.98,-32.89,B,34
300259.SZ,D,0.25,3.3175,4.7025,5.56,7.64,-10.2075,-14.3525,-17.87,-22.1525,B,34
300259.SZ,D,0.5,7.755,11.645,14.085,18.98,-4.31,-7.225,-9.24,-12.24,B,34
300259.SZ,D,0.75,15.5625,23.65,30.3175,45.27,-0.5725,-1.7125,-3.0675,-5.3725,B,34
300259.SZ,D,0.9,25.43,42.43,51.08,67.85,0,0,0,-0.435,B,34
300259.SZ,D,0.1,0,0,0,0.528,-19.634,-26.476,-30.428,-34.434,T,34
300259.SZ,D,0.25,0.76,1.93,3.03,4.54,-13.44,-17.85,-20.52,-24.44,T,34
300259.SZ,D,0.5,5.07,8.81,11.08,15.36,-6.98,-10.05,-12.27,-15.27,T,34
300259.SZ,D,0.75,11.79,18.25,26.1,39.43,-3.21,-5,-5.94,-7.91,T,34
300259.SZ,D,0.9,20.068,34.864,45.844,62.726,-0.902,-1.44,-1.808,-2.93,T,34
300260.SZ,D,0.1,1.07,2.028,2.783,3.953,-21.591,-30.908,-34.55,-40.002,B,34
300260.SZ,D,0.25,4.2725,6.39,8.5375,12.8475,-12.975,-18.495,-22.46,-30.155,B,34
300260.SZ,D,0.5,10.73,16.245,22.05,30.21,-5.995,-9.78,-12.635,-16.795,B,34
300260.SZ,D,0.75,19.815,31.1175,39.075,57.9275,-0.7725,-2.745,-4.15,-6.68,B,34
300260.SZ,D,0.9,33.351,57.77,72.25,90.411,0,0,0,-0.498,B,34
300260.SZ,D,0.1,0,0,0.342,1.656,-23.434,-32.076,-36.57,-42.238,T,34
300260.SZ,D,0.25,1.555,4.605,6.715,9.87,-15.89,-21.27,-25.165,-32.115,T,34
300260.SZ,D,0.5,8.2,12.72,16.69,23.53,-8.32,-12,-15.05,-20.08,T,34
300260.SZ,D,0.75,17.005,26.03,34.01,50.505,-3.535,-5.14,-6.42,-9.555,T,34
300260.SZ,D,0.9,28.328,51.716,68.252,85.228,-0.772,-1.706,-1.946,-3.428,T,34
300261.SZ,D,0.1,0.667,1.157,1.887,2.516,-18.035,-24.416,-29.218,-33.629,B,34
300261.SZ,D,0.25,3.155,4.5125,5.4175,6.6975,-11.3925,-16.4225,-19.62,-23.2125,B,34
300261.SZ,D,0.5,7.485,11.315,13.655,19.325,-4.82,-8.46,-11.13,-15.235,B,34
300261.SZ,D,0.75,16.79,22.89,31.87,43.395,-0.9225,-2.5075,-3.86,-6.085,B,34
300261.SZ,D,0.9,26.205,42.461,55.135,92.59,0,0,0,-0.957,B,34
300261.SZ,D,0.1,0,0,0,0,-21.677,-27.377,-31.336,-36.914,T,34
300261.SZ,D,0.25,0.595,1.8675,2.7875,4.3925,-14.61,-19.365,-22.975,-26.0075,T,34
300261.SZ,D,0.5,4.51,7.775,9.89,16.065,-7.385,-11.07,-13.22,-18.17,T,34
300261.SZ,D,0.75,11.905,19.3175,25.38,37.1375,-3.47,-5.18,-6.195,-8.495,T,34
300261.SZ,D,0.9,21.325,34.549,44.678,75.509,-1.089,-2.262,-2.537,-4,T,34
300262.SZ,D,0.1,1.055,1.69,2.524,4.098,-17.649,-25.878,-31.039,-39.145,B,34
300262.SZ,D,0.25,3.7325,5.255,6.84,9.525,-10.6725,-16.9075,-20.665,-27.7575,B,34
300262.SZ,D,0.5,8.775,12.475,15.13,21.61,-5.165,-8.87,-11.405,-16.44,B,34
300262.SZ,D,0.75,15.2975,24.2375,29.845,40.9775,-0.815,-2.6,-4.8575,-6.69,B,34
300262.SZ,D,0.9,26.868,39.325,48.402,76.577,0,0,-0.488,-1.69,B,34
300262.SZ,D,0.1,0,0,0,0,-21.019,-30.243,-35.685,-43.514,T,34
300262.SZ,D,0.25,0.6,1.9,3.195,5.69,-14.63,-20.1925,-24.305,-29.6925,T,34
300262.SZ,D,0.5,4.69,9.34,11.83,18.025,-8.1,-12.255,-14.84,-19,T,34
300262.SZ,D,0.75,11.0725,20.51,26.0175,37.575,-3.62,-5.355,-7.785,-9.625,T,34
300262.SZ,D,0.9,21.147,33.33,44.37,73.317,-1.14,-1.452,-3.254,-4.709,T,34
300263.SZ,D,0.1,0.71,1.18,1.419,1.606,-17.236,-25.71,-29.888,-35.577,B,34
300263.SZ,D,0.25,3.405,4.5025,5.42,7.5075,-11.6225,-16.485,-20.47,-25.25,B,34
300263.SZ,D,0.5,8.125,11.87,15.575,24.035,-5.905,-9.41,-11.525,-15.235,B,34
300263.SZ,D,0.75,16.61,26.3375,34.205,49.4625,-1.1125,-3.285,-4.4525,-6.155,B,34
300263.SZ,D,0.9,28.075,43.964,50.364,77.888,0,0,0,-0.231,B,34
300263.SZ,D,0.1,0,0,0,0.174,-20.438,-27.617,-32.427,-38.326,T,34
300263.SZ,D,0.25,0.9425,2.1525,3.45,5.3875,-14.465,-19.6125,-22.74,-27.715,T,34
300263.SZ,D,0.5,5.195,8.93,12.885,20.8,-8.465,-12.245,-14.205,-18.29,T,34
300263.SZ,D,0.75,13.4475,22.1325,29.2725,46.86,-3.39,-6.3125,-7.58,-9.6825,T,34
300263.SZ,D,0.9,24.892,38.394,48.608,74.889,-1.223,-2.14,-2.643,-3.068,T,34
300264.SZ,D,0.1,0.654,2.278,3.205,3.935,-23.215,-31.71,-33.992,-39.844,B,34
300264.SZ,D,0.25,4.26,7.295,9.4725,11.96,-14.1475,-21.3175,-24.905,-30.8625,B,34
300264.SZ,D,0.5,10.875,15.115,19.13,29.47,-6.325,-10.165,-13.875,-17.805,B,34
300264.SZ,D,0.75,20.7525,32.5375,41.39,57.0125,-1.29,-3.18,-5.2675,-8.15,B,34
300264.SZ,D,0.9,35.684,62.432,78.967,101.135,0,0,0,-1.433,B,34
300264.SZ,D,0.1,0,0,0,0.25,-25.238,-33.386,-37.016,-41.832,T,34
300264.SZ,D,0.25,0.68,2.805,5.475,7.755,-17.05,-24.13,-27.9,-32.855,T,34
300264.SZ,D,0.5,6.8,10.96,14.87,24.98,-9.88,-13.53,-16.95,-20.37,T,34
300264.SZ,D,0.75,16.075,26.615,33.49,50,-4.69,-6.625,-8.255,-11.195,T,34
300264.SZ,D,0.9,29.964,51.866,64.45,90.366,-1.654,-2.782,-3.794,-4.708,T,34
300265.SZ,D,0.1,0.976,1.326,1.92,2.204,-18.474,-25.582,-29.664,-37.046,B,34
300265.SZ,D,0.25,3.15,4.785,5.935,7.685,-10.635,-16.35,-19.585,-25.35,B,34
300265.SZ,D,0.5,8.37,12.22,15.47,22.49,-5.14,-8.62,-10.43,-15.11,B,34
300265.SZ,D,0.75,16.3,26.595,33.455,44.875,-0.915,-2.36,-3.64,-5.205,B,34
300265.SZ,D,0.9,31.552,48.974,65.858,88.162,0,0,0,-0.504,B,34
300265.SZ,D,0.1,0,0,0,0.048,-20.26,-27.848,-32.676,-39.16,T,34
300265.SZ,D,0.25,0.53,2.21,2.56,4.49,-14.22,-18.76,-22.17,-27.8,T,34
300265.SZ,D,0.5,4.96,8.26,10.2,17.37,-7.72,-11.28,-13.59,-17.39,T,34
300265.SZ,D,0.75,12.7,20.92,28.3,40.21,-3.47,-5.13,-6.3,-8.21,T,34
300265.SZ,D,0.9,24.748,40.076,55.536,78.842,-1,-1.816,-2.132,-2.848,T,34
300266.SZ,D,0.1,0.744,1.496,2.086,2.994,-18.19,-24.89,-27.42,-33.902,B,34
300266.SZ,D,0.25,3.525,5.41,6.935,10.73,-10.975,-17.415,-20.34,-23.24,B,34
300266.SZ,D,0.5,9.18,13.84,18.69,28.3,-4.55,-7.21,-10.03,-13.61,B,34
300266.SZ,D,0.75,18.72,26.525,35.13,49.615,-0.66,-1.415,-2.31,-3.56,B,34
300266.SZ,D,0.9,29.708,49.006,69.724,103.94,0,0,0,0,B,34
300266.SZ,D,0.1,0,0,0,0,-20.54,-26.725,-29.51,-35.99,T,34
300266.SZ,D,0.25,0.2575,2.2,3.545,6.18,-13.7825,-19.265,-22.715,-25.7725,T,34
300266.SZ,D,0.5,4.8,10.365,14.375,22.93,-7.43,-10.325,-12.325,-16.425,T,34
300266.SZ,D,0.75,14.68,21.72,29.3825,41.4,-3.04,-3.9075,-4.945,-6.7175,T,34
300266.SZ,D,0.9,24.625,41.55,62.32,100.725,-0.78,-1.325,-1.665,-2.355,T,34
300267.SZ,D,0.1,0.724,1.2,2.036,2.372,-18,-25.254,-27.14,-34.012,B,34
300267.SZ,D,0.25,2.8675,4.495,5.8375,7.0375,-10.9325,-16.415,-19.4725,-23.2075,B,34
300267.SZ,D,0.5,7.6,11.275,13.52,17.835,-3.745,-6.42,-9.1,-12.22,B,34
300267.SZ,D,0.75,16.355,24.6875,28.75,39.845,-0.3275,-1.8975,-2.61,-4.17,B,34
300267.SZ,D,0.9,27.92,45.18,56.672,81.839,0,0,0,-0.211,B,34
300267.SZ,D,0.1,0,0,0,0.36,-20.452,-27.144,-29.756,-35.666,T,34
300267.SZ,D,0.25,0.46,1.81,3.28,5.05,-13.02,-19.15,-22.63,-26.6,T,34
300267.SZ,D,0.5,4.43,7.78,10.36,14.6,-6.96,-9.83,-11.84,-15.05,T,34
300267.SZ,D,0.75,12.73,20.38,22.8,37.89,-3.24,-4.49,-5.33,-7.36,T,34
300267.SZ,D,0.9,23.946,42.478,54.454,85.938,-1.462,-1.852,-2.286,-2.882,T,34
300268.SZ,D,0.1,0.674,1.362,1.876,2.478,-24.708,-34.242,-38.1,-43.976,B,34
300268.SZ,D,0.25,3.35,4.87,5.94,7.67,-14.61,-23.04,-26.97,-35.11,B,34
300268.SZ,D,0.5,8.42,12.36,14.69,18.55,-6.59,-12.34,-16.8,-22.89,B,34
300268.SZ,D,0.75,18.55,28.89,32.73,41.44,-1.15,-3.65,-6.59,-10.15,B,34
300268.SZ,D,0.9,31.722,49.876,65.232,93.996,0,0,0,-1.738,B,34
300268.SZ,D,0.1,0,0,0,0,-26.925,-34.33,-38.865,-45.155,T,34
300268.SZ,D,0.25,0.55,1.77,3.1925,4.7825,-17.3575,-24.7025,-29.1275,-36.115,T,34
300268.SZ,D,0.5,5.845,9.97,11.95,14.485,-9.07,-14.8,-19.48,-25.085,T,34
300268.SZ,D,0.75,14.05,22.075,27.475,37.0325,-4.02,-6.685,-9.04,-13.1525,T,34
300268.SZ,D,0.9,26.215,42.385,56.505,90.015,-1.13,-1.825,-2.55,-3.81,T,34
300269.SZ,D,0.1,0.38,1.11,1.594,2.132,-21.28,-30.936,-35.902,-43.16,B,34
300269.SZ,D,0.25,3.015,4.315,5.67,6.59,-13.08,-18.83,-22.97,-30.58,B,34
300269.SZ,D,0.5,7.61,11.47,14.54,18.51,-6.57,-11.11,-13.71,-17.95,B,34
300269.SZ,D,0.75,16.835,26.085,33.43,45.12,-1.35,-4.34,-5.475,-7.725,B,34
300269.SZ,D,0.9,36.656,54.478,72.976,108.33,0,0,-0.194,-1.356,B,34
300269.SZ,D,0.1,0,0,0,0,-24.724,-32.418,-38.102,-45.226,T,34
300269.SZ,D,0.25,0.25,1.96,3.1,4,-15.13,-21.6,-26.01,-32.25,T,34
300269.SZ,D,0.5,4.42,7.91,11.76,15.58,-8.88,-13.37,-15.42,-18.89,T,34
300269.SZ,D,0.75,12.81,21.86,28.08,38.22,-4.04,-6.6,-8.23,-10.12,T,34
300269.SZ,D,0.9,27.784,47.6,59.15,101.192,-1.232,-2.954,-3.794,-4.65,T,34
300270.SZ,D,0.1,1.36,2.1,2.97,3.46,-18.76,-29.9,-35.94,-40.74,B,34
300270.SZ,D,0.25,4.265,5.975,8.21,11.595,-12.195,-18.27,-23.36,-29.16,B,34
300270.SZ,D,0.5,9.44,14.16,18.26,26.55,-6.06,-9.75,-12.7,-16.22,B,34
300270.SZ,D,0.75,19.065,29.19,36.1,49.315,-1.07,-2.645,-4.21,-6.9,B,34
300270.SZ,D,0.9,31.13,46.74,55.13,69.95,0,0,0,-0.49,B,34
300270.SZ,D,0.1,0,0,0.134,1.11,-21.786,-32.32,-37.594,-41.592,T,34
300270.SZ,D,0.25,1.085,3.235,5.33,8.165,-15.61,-21.595,-25.065,-31.29,T,34
300270.SZ,D,0.5,6.38,10.41,15.17,22.91,-8.52,-12.95,-15.67,-19.29,T,34
300270.SZ,D,0.75,14.5,24.49,31.395,43.38,-3.54,-5.785,-7.24,-9.285,T,34
300270.SZ,D,0.9,27.006,41.75,49.216,62.888,-1.066,-1.932,-2.278,-2.856,T,34
300271.SZ,D,0.1,1.099,1.91,2.336,2.885,-16.721,-27.626,-32.131,-41.32,B,34
300271.SZ,D,0.25,3.58,4.955,6.7475,9.12,-11.32,-16.93,-20.4775,-26.41,B,34
300271.SZ,D,0.5,8.1,11.33,16.58,21.66,-5.76,-9.39,-11.58,-15.215,B,34
300271.SZ,D,0.75,15.42,23.5025,31.3875,45.665,-0.93,-3.0375,-4.7675,-6.1775,B,34
300271.SZ,D,0.9,26.82,39.015,51.615,75.644,0,0,0,-0.498,B,34
300271.SZ,D,0.1,0,0,0,0.088,-19.906,-30.15,-34.464,-42.366,T,34
300271.SZ,D,0.25,0.53,1.76,3.33,5.8,-13.87,-19.87,-22.85,-28.05,T,34
300271.SZ,D,0.5,4.77,8.84,13.09,19.27,-8.76,-11.47,-14.13,-17.25,T,34
300271.SZ,D,0.75,11.59,20.77,26.64,39.89,-3.9,-6.03,-7.69,-9.47,T,34
300271.SZ,D,0.9,20.986,32.484,42.404,63.176,-1.106,-2.148,-2.818,-3.756,T,34
300272.SZ,D,0.1,1.032,1.606,2.4,3.324,-18.748,-24.762,-28.906,-34.174,B,34
300272.SZ,D,0.25,3.33,4.85,6.18,9.12,-11.48,-16.84,-20.43,-24.57,B,34
300272.SZ,D,0.5,8.18,12.11,15.26,23.44,-5.09,-8.84,-11.4,-14.81,B,34
300272.SZ,D,0.75,15.65,26.96,33.59,46.27,-1.13,-2.16,-3.7,-6.02,B,34
300272.SZ,D,0.9,29.23,43.602,62.438,78.326,0,0,0,-1.458,B,34
300272.SZ,D,0.1,0,0,0,1,-20.852,-27.102,-31.092,-35.466,T,34
300272.SZ,D,0.25,0.66,2.24,3.74,6.78,-14.12,-18.93,-21.98,-26.13,T,34
300272.SZ,D,0.5,4.91,9.05,11.95,18.98,-7.71,-11.27,-14.26,-17.1,T,34
300272.SZ,D,0.75,12.01,21.88,29.88,41.12,-3.47,-5.28,-6.65,-8.85,T,34
300272.SZ,D,0.9,25.23,39.496,55.25,74.444,-1.204,-1.706,-2.73,-3.872,T,34
300273.SZ,D,0.1,0.872,1.276,1.616,2.082,-19.538,-29.878,-37.554,-48.532,B,34
300273.SZ,D,0.25,3.435,4.62,5.54,8.85,-13.93,-18.525,-22.705,-30.955,B,34
300273.SZ,D,0.5,8.61,13.59,17.6,25.4,-6.07,-10.12,-13.57,-17.65,B,34
300273.SZ,D,0.75,19.06,28.325,37.49,48.63,-0.935,-2.95,-3.8,-8.105,B,34
300273.SZ,D,0.9,29.056,47.036,62.844,79.622,0,0,0,-0.552,B,34
300273.SZ,D,0.1,0,0,0,0,-22.212,-33.022,-39.556,-53.426,T,34
300273.SZ,D,0.25,0.41,1.56,2.27,4.24,-16.79,-21.9,-26.54,-34.65,T,34
300273.SZ,D,0.5,4.97,9.36,13.12,20.03,-9.52,-13.62,-17.52,-21.85,T,34
300273.SZ,D,0.75,14.43,24.4,33.06,43.12,-4.07,-6.48,-7.89,-11.74,T,34
300273.SZ,D,0.9,24.384,44.518,59.058,77.6,-1.332,-1.922,-2.022,-3.168,T,34
300274.SZ,D,0.1,1.15,1.67,2.2,3.69,-19.27,-29.37,-35.14,-44.2,B,34
300274.SZ,D,0.25,3.89,5.66,6.76,9.64,-12.79,-19.3,-24,-28.57,B,34
300274.SZ,D,0.5,10.48,15.33,20.3,27.32,-5.91,-9.31,-13.13,-15.99,B,34
300274.SZ,D,0.75,21.57,34.69,44.95,70.1,-0.64,-2.23,-3.25,-4.89,B,34
300274.SZ,D,0.9,35.1,62.5,98.95,135.34,0,0,0,0,B,34
300274.SZ,D,0.1,0,0,0,0.344,-20.842,-31.474,-36.378,-47.494,T,34
300274.SZ,D,0.25,1.63,3.03,3.85,6.27,-14.76,-21.8,-26.3,-30.925,T,34
300274.SZ,D,0.5,6.93,12.04,16.14,23.43,-9.09,-12.58,-15.41,-19.08,T,34
300274.SZ,D,0.75,16.71,29.82,39.905,66.565,-3.84,-5.345,-6.21,-8.485,T,34
300274.SZ,D,0.9,29.358,56.054,92.46,127.836,-1.588,-1.988,-2.38,-3.19,T,34
300275.SZ,D,0.1,1.093,1.804,2.563,4.248,-20.196,-28.682,-34.015,-41.107,B,34
300275.SZ,D,0.25,4.235,6.26,8.0125,10.78,-11.17,-18.065,-22.1875,-28.585,B,34
