ts_code,freq,quantile,pct_gain_1p,pct_gain_2p,pct_gain_3p,pct_gain_5p,pct_loss_1p,pct_loss_2p,pct_loss_3p,pct_loss_5p,top_or_bottom,period
002230.SZ,M,0.75,126.86,181.49,331.59,543.16,0,0,0,0,B,610
002230.SZ,M,0.9,179.474,301.836,567.408,923.626,0,0,0,0,B,610
002230.SZ,M,0.1,0,7.076,7.076,7.076,-49.782,-49.782,-52.57,-52.57,T,610
002230.SZ,M,0.25,7.375,30.895,30.895,32.78,-34.74,-38.305,-38.305,-38.305,T,610
002230.SZ,M,0.5,64.56,88.23,105.04,106.75,-19.86,-23.29,-23.29,-23.29,T,610
002230.SZ,M,0.75,122.345,177.87,293.335,337.845,-6.8,-9.355,-9.355,-9.355,T,610
002230.SZ,M,0.9,178.924,261.924,434.904,663.974,-2.532,-2.532,-2.532,-2.532,T,610
002231.SZ,M,0.1,5.522,6.504,6.504,6.504,-49.048,-52.847,-59.85,-62.745,B,610
002231.SZ,M,0.25,12.615,20.8175,20.8175,20.8175,-35.8175,-38.805,-40.5425,-43.7075,B,610
002231.SZ,M,0.5,47.455,57.785,64.99,64.99,-12.88,-25.7,-26.195,-30.135,B,610
002231.SZ,M,0.75,75.1425,193.1825,265.1625,311.71,-1.77,-8.62,-13.7525,-16.6675,B,610
002231.SZ,M,0.9,208.933,300.594,340.123,436.931,0,0,0,0,B,610
002231.SZ,M,0.1,0,0,0,0,-51.53,-64.734,-69.992,-71.74,T,610
002231.SZ,M,0.25,0,2.42,2.835,2.835,-41.92,-46.07,-49.2,-49.375,T,610
002231.SZ,M,0.5,22.47,26.6,26.6,26.6,-30.75,-36.67,-39.06,-41.63,T,610
002231.SZ,M,0.75,54.105,100.495,192.37,269.535,-17.35,-21.535,-23.63,-28.735,T,610
002231.SZ,M,0.9,101.08,273.162,295.85,314.806,-2.962,-8.766,-15.162,-15.162,T,610
002232.SZ,M,0.1,6.464,8.786,38.124,73.528,-38.408,-51.278,-51.278,-51.278,B,610
002232.SZ,M,0.25,25.7,52.06,79.22,90.36,-26.24,-38.74,-41.38,-41.38,B,610
002232.SZ,M,0.5,57.6,92.33,120.35,152.13,-14.97,-16.75,-18.29,-18.29,B,610
002232.SZ,M,0.75,92.33,167.48,189.91,223.16,-2.64,-4.99,-5.97,-5.97,B,610
002232.SZ,M,0.9,165.03,334.754,334.754,336.692,0,0,0,0,B,610
002232.SZ,M,0.1,0,2.84,7.702,33.876,-46.444,-54.29,-54.29,-54.29,T,610
002232.SZ,M,0.25,4.33,15.94,54.25,78.7,-36.71,-47.42,-49.28,-49.28,T,610
002232.SZ,M,0.5,51.17,66.91,92.7,134.79,-21.87,-25,-31.66,-31.66,T,610
002232.SZ,M,0.75,78.15,134.79,180.34,191.07,-13.98,-14.34,-14.52,-14.52,T,610
002232.SZ,M,0.9,141.936,211.27,234.308,250.116,-6.476,-6.476,-8.386,-8.386,T,610
002233.SZ,M,0.1,2.804,4.818,4.926,4.926,-38.772,-39.904,-44.564,-45.362,B,610
002233.SZ,M,0.25,14.38,19.09,19.72,19.72,-27.6,-31.21,-32.86,-33.69,B,610
002233.SZ,M,0.5,36.57,70.1,70.12,72.64,-9.71,-16.17,-16.34,-18.97,B,610
002233.SZ,M,0.75,79.88,127.32,154.08,162.3,0,-3.42,-4.17,-6.08,B,610
002233.SZ,M,0.9,175.064,195.828,201.452,209.548,0,0,0,0,B,610
002233.SZ,M,0.1,0,0,0,0,-44.81,-46.222,-47.27,-52.772,T,610
002233.SZ,M,0.25,0,2.99,4.74,4.74,-35.455,-36.335,-42.225,-44.08,T,610
002233.SZ,M,0.5,9.91,29.39,32.54,32.54,-18.49,-25.82,-28.34,-29.08,T,610
002233.SZ,M,0.75,56.455,74.395,90.625,108.095,-8.12,-12.895,-12.895,-17.81,T,610
002233.SZ,M,0.9,119.896,160.532,162.018,187.938,-1.68,-1.68,-1.764,-1.764,T,610
002234.SZ,M,0.1,1.844,4.494,4.494,4.494,-50.832,-52.448,-59.81,-62.204,B,610
002234.SZ,M,0.25,6.545,27.715,35.39,35.39,-36.44,-46.81,-48.685,-49.72,B,610
002234.SZ,M,0.5,42.01,85.12,126.76,189.52,-22.25,-26.47,-26.47,-30.27,B,610
002234.SZ,M,0.75,115.34,215.82,234.055,311.44,-7.745,-9.825,-9.825,-20.135,B,610
002234.SZ,M,0.9,233.058,254.9,287.448,387.452,0,0,0,-2.112,B,610
002234.SZ,M,0.1,0,0,0,0,-60.002,-60.002,-66.75,-71.924,T,610
002234.SZ,M,0.25,0,12.13,13.36,13.36,-42.93,-51.98,-55.7,-59.26,T,610
002234.SZ,M,0.5,19.47,51.1,57.18,109.01,-31.6,-40.55,-40.55,-44.16,T,610
002234.SZ,M,0.75,83.77,129.57,158.38,244.77,-11.18,-22.14,-22.14,-27.71,T,610
002234.SZ,M,0.9,159.324,236.776,242.642,370.414,-3.546,-4.698,-4.698,-7.406,T,610
002235.SZ,M,0.1,6.66,7.42,7.42,7.42,-57.2,-65.405,-68.61,-72.815,B,610
002235.SZ,M,0.25,19.4225,20.74,21.3225,21.3225,-48.035,-54.825,-58.495,-59.3325,B,610
002235.SZ,M,0.5,44.25,55.18,89.065,92.905,-25.585,-35.735,-42.39,-47.965,B,610
002235.SZ,M,0.75,101.78,120.2475,196.555,227.9525,-5.0825,-9.3775,-18.765,-19.1625,B,610
002235.SZ,M,0.9,201.79,290.75,294.285,435.33,0,0,-3.41,-7.995,B,610
002235.SZ,M,0.1,0,0.292,0.292,0.292,-58.824,-71.054,-73.078,-73.17,T,610
002235.SZ,M,0.25,3.57,7.25,7.25,7.25,-52.95,-59.33,-59.61,-63.96,T,610
002235.SZ,M,0.5,24.58,30.87,65.61,75.76,-36.52,-48.56,-50.59,-52.69,T,610
002235.SZ,M,0.75,58.97,85.59,154.56,223.43,-17.53,-27.13,-31.37,-32.65,T,610
002235.SZ,M,0.9,141.924,203.366,254.814,329.584,-11.452,-14.732,-19.918,-23.806,T,610
002236.SZ,M,0.1,2.346,2.346,2.346,2.346,-44.936,-44.936,-44.936,-44.936,B,610
002236.SZ,M,0.25,25.025,25.025,37.42,37.42,-23.345,-27.37,-27.37,-27.37,B,610
002236.SZ,M,0.5,70.56,112.3,112.3,112.3,-2.39,-11.17,-11.17,-11.17,B,610
002236.SZ,M,0.75,128.49,334.43,334.43,599.875,0,0,0,0,B,610
002236.SZ,M,0.9,277.242,531.86,1626.194,1889.082,0,0,0,0,B,610
002236.SZ,M,0.1,0,1.162,1.162,1.162,-50.606,-51.187,-51.187,-51.187,T,610
002236.SZ,M,0.25,6.5675,9.6875,14.2575,14.2575,-35.5625,-41.4975,-41.4975,-41.4975,T,610
002236.SZ,M,0.5,42.085,63.5,90.285,90.285,-21.835,-28.16,-28.25,-28.25,T,610
002236.SZ,M,0.75,98.3525,143.865,179.8,179.8,-8.3125,-14.11,-14.11,-14.11,T,610
002236.SZ,M,0.9,163.115,319.373,319.373,575.618,-3.381,-3.381,-3.381,-3.381,T,610
002237.SZ,M,0.1,0.615,1.575,1.575,5.95,-33.68,-42.03,-45.475,-45.475,B,610
002237.SZ,M,0.25,12.41,15.15,18.84,27.6125,-28.4,-32.68,-32.68,-32.68,B,610
002237.SZ,M,0.5,33.025,43.905,56.125,64.195,-17.555,-20.545,-21.875,-21.875,B,610
002237.SZ,M,0.75,65.8325,91.6875,97.43,116.4025,-6.945,-8.1575,-8.1575,-8.1575,B,610
002237.SZ,M,0.9,116.82,127.855,146.885,165.55,0,0,0,0,B,610
002237.SZ,M,0.1,0,0,0.42,1.444,-43.562,-47.212,-50.702,-50.702,T,610
002237.SZ,M,0.25,0.395,4.53,6.34,8.84,-34.685,-39.73,-40.34,-42.085,T,610
002237.SZ,M,0.5,7.23,26.18,35.02,42.39,-26.07,-31.71,-32.3,-32.3,T,610
002237.SZ,M,0.75,38.76,54.345,63.725,72.335,-18.69,-22.39,-22.39,-22.39,T,610
002237.SZ,M,0.9,62.174,74.498,91.802,107.42,-9.426,-11.48,-12.344,-12.344,T,610
002238.SZ,M,0.1,5.41,9.11,13.98,32.21,-48.14,-68.24,-68.24,-71.01,B,610
002238.SZ,M,0.25,14.23,26.88,89.31,95.35,-30.83,-37.02,-52.83,-60.35,B,610
002238.SZ,M,0.5,45.15,92.25,139.84,168.1,-7.78,-13.88,-21.03,-32.68,B,610
002238.SZ,M,0.75,113.59,173.13,184.79,219.13,0,0,0,-5.28,B,610
002238.SZ,M,0.9,168.1,229.56,233,282.62,0,0,0,0,B,610
002238.SZ,M,0.1,0,0,0,3.765,-58.985,-75.255,-75.575,-76.115,T,610
002238.SZ,M,0.25,6.15,6.5175,25.8,53.3875,-37.42,-54.9475,-58.73,-69.4075,T,610
002238.SZ,M,0.5,28.79,49.215,114.66,133.675,-19.765,-23.84,-48.44,-55.275,T,610
002238.SZ,M,0.75,98.875,162.73,175.855,183.865,-9.34,-9.955,-19.7325,-20.7575,T,610
002238.SZ,M,0.9,180.01,186.19,192.325,195.155,-2.925,-4.56,-9.35,-10.15,T,610
002239.SZ,M,0.1,2.255,7.74,10.986,10.986,-54.572,-60.432,-60.432,-60.432,B,610
002239.SZ,M,0.25,13.44,21.4925,26.635,26.635,-36.0125,-47.505,-47.7,-47.7,B,610
002239.SZ,M,0.5,30.48,34.295,50.355,68.19,-13.99,-16.73,-16.73,-16.73,B,610
002239.SZ,M,0.75,78.95,157.95,245.0375,299.39,0,-8.0725,-8.0725,-8.0725,B,610
002239.SZ,M,0.9,204.295,299.39,363.164,430.326,0,0,0,0,B,610
002239.SZ,M,0.1,0.471,2.287,2.287,2.287,-44.366,-57.063,-57.063,-57.063,T,610
002239.SZ,M,0.25,6.5175,10.39,11.4325,11.4325,-37.355,-41.755,-41.755,-41.755,T,610
002239.SZ,M,0.5,13.66,29.505,81.08,166.61,-24.885,-26.225,-26.225,-26.225,T,610
002239.SZ,M,0.75,64.9225,198.05,252.02,273.72,-13.285,-13.285,-13.285,-13.285,T,610
002239.SZ,M,0.9,176.895,291.748,294.55,374.148,-1.21,-1.633,-1.633,-2.869,T,610
002240.SZ,M,0.1,2.89,3.452,3.452,3.452,-53.103,-64.289,-70.668,-71.709,B,610
002240.SZ,M,0.25,10.6425,34.465,38.585,173.6475,-45.595,-47.71,-49.155,-49.155,B,610
002240.SZ,M,0.5,41.255,76.645,333.015,379.385,-24.78,-37.65,-38.16,-38.16,B,610
002240.SZ,M,0.75,113.1475,404.13,431.3675,560.2725,-2.86,-12.805,-12.805,-12.805,B,610
002240.SZ,M,0.9,526.105,639.504,639.504,649.66,0,0,0,0,B,610
002240.SZ,M,0.1,0,0.765,0.765,1.336,-59.938,-65.075,-70.79,-71.182,T,610
002240.SZ,M,0.25,4.55,10.885,13.9675,147.005,-48.6125,-53.7225,-54.31,-54.31,T,610
002240.SZ,M,0.5,27.305,60.47,262.095,313.07,-35.91,-41.375,-43.925,-43.925,T,610
002240.SZ,M,0.75,66.565,249.475,387.88,423.8775,-14.6775,-29.2625,-29.2625,-29.2625,T,610
002240.SZ,M,0.9,344.073,559.816,559.816,621.194,0,-9.044,-9.044,-9.044,T,610
002241.SZ,M,0.1,16.739,16.739,21.638,25.352,-52.933,-56.059,-57.17,-60.498,B,610
002241.SZ,M,0.25,43.665,60.21,71.91,83.4425,-29.4525,-41.915,-50,-50.575,B,610
002241.SZ,M,0.5,78.165,94.815,212.695,271.3,-6.875,-8.215,-8.59,-11.49,B,610
002241.SZ,M,0.75,173.685,399.7125,399.83,442.21,0,0,-0.115,-0.115,B,610
002241.SZ,M,0.9,349.921,579.591,874.561,898.75,0,0,0,0,B,610
002241.SZ,M,0.1,0.624,12.188,13.162,25.74,-60.684,-63.852,-64.18,-64.368,T,610
002241.SZ,M,0.25,24.09,33.54,38.61,61.84,-35.325,-57.065,-58.27,-59.46,T,610
002241.SZ,M,0.5,46.18,64.01,114.5,199.19,-19.44,-26.3,-32.52,-37.04,T,610
002241.SZ,M,0.75,97.85,193.675,203.245,297.63,-4.725,-4.725,-4.725,-10.39,T,610
002241.SZ,M,0.9,192.278,423.592,492.8,537.15,0,0,0,-0.206,T,610
002242.SZ,M,0.1,0.212,1.09,1.334,1.334,-43.93,-55.974,-57.634,-57.634,B,610
002242.SZ,M,0.25,2.645,2.895,8.625,13.09,-35.18,-45.425,-47.575,-47.575,B,610
002242.SZ,M,0.5,10.95,36.94,93.86,102.31,-26.63,-29.65,-34.41,-38.3,B,610
002242.SZ,M,0.75,56.73,121.185,176.075,177.94,-7.56,-15.265,-15.265,-17.025,B,610
002242.SZ,M,0.9,128.764,254.692,266.312,470.792,0,-0.416,-0.416,-2.698,B,610
002242.SZ,M,0.1,0,0,0,0,-48.395,-58.811,-60.078,-60.078,T,610
002242.SZ,M,0.25,0,1.575,10.2175,65.045,-38.8525,-47.58,-49.365,-51.0475,T,610
002242.SZ,M,0.5,8.425,50.835,98.205,103.905,-27.795,-37.105,-40.46,-44.195,T,610
002242.SZ,M,0.75,73.365,112.2275,125.5,182.61,-15.9,-22.56,-25.89,-28.1625,T,610
002242.SZ,M,0.9,116.021,171.693,228.002,346.587,-1.759,-3.66,-3.66,-3.66,T,610
002243.SZ,M,0.1,10.42,13.428,21.074,21.278,-44.04,-55.466,-58.054,-58.148,B,610
002243.SZ,M,0.25,18.595,31.985,32.675,40.285,-34.47,-47.88,-54.03,-55.28,B,610
002243.SZ,M,0.5,32.04,53.3,53.3,54.99,-26.03,-35.85,-35.85,-36.64,B,610
002243.SZ,M,0.75,80.38,116.665,132.085,141.795,-12.94,-20.805,-20.805,-21.35,B,610
002243.SZ,M,0.9,153.854,179.422,193.148,201.522,0,0,-6.946,-13.026,B,610
002243.SZ,M,0.1,0,3.574,9.152,9.18,-56.002,-60.284,-62.316,-63.334,T,610
002243.SZ,M,0.25,5.32,16.95,19.93,24.28,-41.23,-55.42,-58.35,-58.35,T,610
002243.SZ,M,0.5,24.28,36.23,39.18,40.52,-32.48,-41.23,-41.23,-41.23,T,610
002243.SZ,M,0.75,85.42,94.36,104.23,109.54,-17.22,-25.02,-29.66,-29.66,T,610
002243.SZ,M,0.9,123.764,153.206,153.206,173.028,-1.886,-8.94,-16.002,-18.044,T,610
002244.SZ,M,0.1,9.73,13.573,28.094,39.259,-43.397,-52.126,-53.535,-53.535,B,610
002244.SZ,M,0.25,19.3325,26.3625,37.46,64.6875,-36.375,-45.935,-47.3125,-47.3125,B,610
002244.SZ,M,0.5,28.35,39.225,76.75,76.75,-15.59,-23.205,-23.205,-23.205,B,610
002244.SZ,M,0.75,58.85,173.285,186.245,199.215,-0.23,-3.7975,-3.7975,-3.7975,B,610
002244.SZ,M,0.9,183.661,203.817,217.752,233.226,0,0,0,0,B,610
002244.SZ,M,0.1,0,2.966,10.522,18.56,-50.098,-56.218,-56.542,-56.542,T,610
002244.SZ,M,0.25,6.215,12.27,24.32,50.32,-38.69,-49.475,-51.345,-51.345,T,610
002244.SZ,M,0.5,21.04,50.4,73.1,74.8,-16.52,-34.98,-34.98,-34.98,T,610
002244.SZ,M,0.75,52.63,153.695,168.905,171.5,-10.795,-12.235,-12.735,-12.735,T,610
002244.SZ,M,0.9,165.362,183.206,188.816,214.478,-5.544,-6.602,-7.21,-7.21,T,610
002245.SZ,M,0.1,9.184,16.93,48.234,48.234,-55.308,-61.502,-61.502,-61.502,B,610
002245.SZ,M,0.25,20.505,44.425,89.84,141.635,-40.855,-44.07,-44.07,-44.07,B,610
002245.SZ,M,0.5,72.86,103.63,247.03,389.69,-8.78,-12.09,-21.92,-21.92,B,610
002245.SZ,M,0.75,171.435,305.5,407.57,757.88,0,-1.395,-3.01,-3.01,B,610
002245.SZ,M,0.9,260.764,748.448,748.448,817.65,0,0,0,0,B,610
002245.SZ,M,0.1,0,0.216,15.708,31.299,-60.232,-65.214,-68.613,-68.613,T,610
002245.SZ,M,0.25,7.925,27.405,51.705,136.355,-48.7825,-60.54,-61.7475,-61.7475,T,610
002245.SZ,M,0.5,35.93,65.755,177.34,255.62,-28.31,-34.2,-35.005,-35.005,T,610
002245.SZ,M,0.75,112.6575,174.19,270.3525,557.8625,-10.9625,-13.01,-13.81,-13.81,T,610
002245.SZ,M,0.9,179.806,373.386,381.222,711.305,-3.627,-5.839,-5.839,-5.839,T,610
002246.SZ,M,0.1,2.1,9.085,22.95,22.955,-50.57,-53.795,-53.795,-53.795,B,610
002246.SZ,M,0.25,19.025,33.175,40.2725,42.785,-30.085,-44.0575,-44.5825,-44.5825,B,610
002246.SZ,M,0.5,40.235,55.305,64.165,75.24,-16.855,-21.8,-23.635,-23.635,B,610
002246.SZ,M,0.75,78.5325,87.095,107.175,109.375,-1.0725,-3.455,-3.455,-3.455,B,610
002246.SZ,M,0.9,116.365,239.055,239.055,239.055,0,0,0,0,B,610
002246.SZ,M,0.1,0,2.875,3.205,5.025,-51.31,-59.435,-60.345,-60.345,T,610
002246.SZ,M,0.25,2.1225,13.065,21.8225,28.445,-42.9275,-52.36,-52.36,-52.36,T,610
002246.SZ,M,0.5,26.28,44.325,52.945,53.515,-23.165,-27.7,-37.605,-37.605,T,610
002246.SZ,M,0.75,72.5775,83.225,99.58,106.735,-13.2825,-15.52,-18.23,-18.23,T,610
002246.SZ,M,0.9,125.97,214.89,214.89,229.8,-5.215,-5.955,-5.955,-5.955,T,610
002247.SZ,M,0.1,0,2.324,2.324,2.324,-65.346,-83.756,-90.186,-90.758,B,610
002247.SZ,M,0.25,9.4,14.46,16.755,16.755,-47.38,-56.735,-62.355,-68.825,B,610
002247.SZ,M,0.5,23.19,24.87,33.64,75.91,-20.43,-47.37,-47.39,-50,B,610
002247.SZ,M,0.75,76.73,116.61,258.145,312.65,-1.41,-12,-14.495,-40.745,B,610
002247.SZ,M,0.9,120.024,444.2,550.72,551.67,0,0,0,-5.8,B,610
002247.SZ,M,0.1,0,0,0,0,-71.154,-84.751,-90.798,-91.335,T,610
002247.SZ,M,0.25,0,0.6175,5.1625,5.1625,-51.2125,-69.42,-73.5675,-75.58,T,610
002247.SZ,M,0.5,19.51,28.045,35.13,38.555,-25.52,-50.615,-51.53,-57.06,T,610
002247.SZ,M,0.75,56.12,130.3825,222.9875,282.2575,-13.475,-22.445,-25.4675,-49.0225,T,610
002247.SZ,M,0.9,151.27,359.269,422.811,448.043,-6.291,-11.56,-13.718,-37.92,T,610
002248.SZ,M,0.1,2.308,8.118,9.784,9.784,-55.776,-66.338,-67.806,-69.036,B,610
002248.SZ,M,0.25,8.675,23.945,37.215,37.215,-41.86,-50.8,-53.815,-53.815,B,610
002248.SZ,M,0.5,31.95,61.72,66.7,66.7,-27.57,-38.56,-39.66,-40.46,B,610
002248.SZ,M,0.75,79.375,116.02,121.695,121.695,-9.74,-20.05,-22.055,-27.47,B,610
002248.SZ,M,0.9,139.748,178.252,178.252,178.252,0,-2.682,-4.214,-5.268,B,610
002248.SZ,M,0.1,0,0,1.245,2.155,-59.859,-67.966,-69.444,-72.45,T,610
002248.SZ,M,0.25,5.0725,8.3275,14.275,14.275,-47.06,-57.375,-57.375,-57.7825,T,610
002248.SZ,M,0.5,15.855,55.8,58.3,58.3,-36.85,-42,-42,-43.5,T,610
002248.SZ,M,0.75,85.1625,91.4825,102.185,102.185,-20.68,-31.82,-33.855,-37.25,T,610
002248.SZ,M,0.9,139.88,152.621,152.621,152.621,-11.912,-17.159,-22.007,-31.053,T,610
002249.SZ,M,0.1,5.54,10.786,20.038,20.038,-51.398,-69.802,-69.802,-69.802,B,610
002249.SZ,M,0.25,14.11,28.74,33.95,33.95,-38.16,-53.03,-54.01,-54.01,B,610
002249.SZ,M,0.5,34.11,44.27,63.99,81.14,-17.07,-19.05,-30.61,-30.61,B,610
002249.SZ,M,0.75,114.25,142.25,145.36,155.45,0,-4.79,-7.27,-7.72,B,610
002249.SZ,M,0.9,146.256,180.212,182.588,205.472,0,0,0,0,B,610
002249.SZ,M,0.1,0,0,5.145,5.145,-57.63,-73.485,-73.485,-73.485,T,610
002249.SZ,M,0.25,1.6425,8.4675,24.3175,24.3175,-46.4675,-62.895,-64.7875,-64.7875,T,610
002249.SZ,M,0.5,19.095,41.905,64.61,75.83,-26.335,-46.165,-50.66,-50.66,T,610
002249.SZ,M,0.75,77.49,105.06,113.8675,127.2775,-11.8175,-16.7475,-21.9375,-24.8275,T,610
002249.SZ,M,0.9,108.41,176.795,187.135,187.135,-2.555,-5.015,-6.97,-6.97,T,610
002250.SZ,M,0.1,1.712,8.908,13.189,13.189,-49.861,-72.051,-73.381,-73.381,B,610
002250.SZ,M,0.25,11.87,17.01,27.3925,30.2875,-40.41,-52.0675,-57.77,-64.81,B,610
002250.SZ,M,0.5,31.195,72.4,102.475,117.825,-17.4,-21.35,-40.425,-49.47,B,610
002250.SZ,M,0.75,96.33,121.965,146.62,160.4225,-0.4125,-4.415,-18.71,-29.155,B,610
002250.SZ,M,0.9,160.859,203.965,203.965,222.249,0,0,0,-2.079,B,610
002250.SZ,M,0.1,0,0.176,12.431,12.577,-49.183,-72.383,-72.894,-72.894,T,610
002250.SZ,M,0.25,2.47,13.9825,49.29,50.7925,-38.7475,-50.92,-57.025,-66.54,T,610
002250.SZ,M,0.5,27.61,66.65,84.76,97.63,-22.995,-27.52,-40.29,-51.53,T,610
002250.SZ,M,0.75,69.115,111.3425,127.8375,158.2575,-7.5525,-7.955,-22.6075,-32.995,T,610
002250.SZ,M,0.9,171.378,179.418,180.742,205.363,-0.378,-0.634,-2.734,-8.914,T,610
002251.SZ,M,0.1,3.408,4.993,7.977,7.977,-44.892,-56.861,-64.827,-78.815,B,610
002251.SZ,M,0.25,20.7975,22.09,29.2275,30.2025,-33.06,-46.36,-55.1575,-65.4025,B,610
002251.SZ,M,0.5,31.25,44.66,48.5,76.76,-11.73,-22.07,-40.185,-50.99,B,610
002251.SZ,M,0.75,60.7875,85.9425,177.065,200.5625,-1.7375,-8.685,-11.385,-26.8575,B,610
002251.SZ,M,0.9,132.411,203.44,211.774,222.111,0,-2.807,-4.588,-11.358,B,610
002251.SZ,M,0.1,0,0,0,0,-46.656,-60.062,-69.174,-80.172,T,610
002251.SZ,M,0.25,1.895,4.94,8.09,13.83,-37.005,-48.185,-59.915,-68.23,T,610
002251.SZ,M,0.5,14.78,34.39,45.11,82.66,-21.61,-29.07,-41.8,-46.28,T,610
002251.SZ,M,0.75,45.635,93.07,160.455,173.895,-12.75,-15.57,-21.07,-35.035,T,610
002251.SZ,M,0.9,82.224,182.272,193.094,197.41,-4.76,-12.708,-13.078,-22.892,T,610
002252.SZ,M,0.1,2.782,2.782,2.782,2.782,-22.952,-51.358,-70.084,-72.346,B,610
002252.SZ,M,0.25,11.11,11.92,11.92,11.92,-13.14,-27.35,-34.82,-34.82,B,610
002252.SZ,M,0.5,30.67,48.9,48.9,48.9,-4.92,-7.81,-13.78,-13.78,B,610
002252.SZ,M,0.75,69.64,159.09,775.6,1160.11,0,0,-3.01,-3.01,B,610
002252.SZ,M,0.9,161.01,668.186,1165.53,1305.116,0,0,0,0,B,610
002252.SZ,M,0.1,0,0,0,0,-33.853,-72.852,-73.676,-74.9,T,610
002252.SZ,M,0.25,2.41,3.42,3.42,3.42,-24.535,-35.8825,-46.9875,-46.9875,T,610
002252.SZ,M,0.5,13.1,24.6,24.6,24.6,-11.635,-13.18,-21.39,-21.92,T,610
002252.SZ,M,0.75,86.3,185.8,509.1625,977.0825,-2.625,-3.6375,-7.7075,-8.9925,T,610
002252.SZ,M,0.9,198.301,600.418,1030.845,1271.751,0,0,-1.716,-3.192,T,610
002253.SZ,M,0.1,10.705,22.44,28.59,42.175,-44.43,-51.44,-52.69,-53.99,B,610
002253.SZ,M,0.25,18.935,34.3825,54.02,73.455,-26.9975,-36.46,-37.4,-42.225,B,610
002253.SZ,M,0.5,49.995,67.43,95.46,98.29,-14.245,-21.095,-25.035,-26.7,B,610
002253.SZ,M,0.75,109.18,130.21,153.34,168.9425,0,-8.65,-15.1775,-15.935,B,610
002253.SZ,M,0.9,140.31,238.56,259.685,333.565,0,0,-1.94,-1.94,B,610
002253.SZ,M,0.1,0,2.955,4.155,7.855,-52.56,-58.845,-59.165,-63.51,T,610
002253.SZ,M,0.25,7.6525,21.0975,28.645,44.5125,-38.7175,-48.9625,-49.47,-52.565,T,610
002253.SZ,M,0.5,30.425,39.83,70.71,74.08,-29.775,-32.43,-35.085,-35.565,T,610
002253.SZ,M,0.75,82.435,100.2775,129.7175,145.435,-17.3625,-25.1575,-27.015,-27.3775,T,610
002253.SZ,M,0.9,119.34,268.46,273.435,307.755,-6.46,-14.02,-21.47,-21.47,T,610
002254.SZ,M,0.1,0.108,1.42,17.516,17.56,-45.364,-52.814,-52.814,-52.814,B,610
002254.SZ,M,0.25,8.19,17.04,54.7,61.42,-29.77,-42.22,-42.76,-42.76,B,610
002254.SZ,M,0.5,31.86,61.42,83.48,105.04,-10.83,-24.08,-27.07,-29.93,B,610
002254.SZ,M,0.75,61.42,119.1,156.24,175.21,-2.58,-5.22,-9.29,-11.91,B,610
002254.SZ,M,0.9,122.822,184.776,184.776,210.194,0,0,0,0,B,610
002254.SZ,M,0.1,0,0.244,1.296,5.9,-51.816,-56.09,-56.09,-56.09,T,610
002254.SZ,M,0.25,1.41,5.97,36.09,61.29,-33.13,-45.475,-45.475,-45.475,T,610
002254.SZ,M,0.5,35.57,64.11,76.53,98.96,-21.25,-29.12,-32.59,-35.91,T,610
002254.SZ,M,0.75,62.865,118.11,137.8,154.59,-11.03,-13.47,-18.165,-19.555,T,610
002254.SZ,M,0.9,94.852,164.806,164.806,188.206,-4.998,-9.726,-10.04,-10.422,T,610
002255.SZ,M,0.1,2.19,3.75,3.75,3.75,-38.45,-56.57,-62.38,-64.37,B,610
002255.SZ,M,0.25,13.57,16.62,16.86,16.86,-28.3,-39.92,-48.45,-60.03,B,610
002255.SZ,M,0.5,29.97,41.4,41.4,41.4,-14.82,-23.59,-26.62,-49.44,B,610
002255.SZ,M,0.75,54.72,71.6,71.6,71.6,-1.2,-10.7,-13.72,-13.72,B,610
002255.SZ,M,0.9,75,107.72,107.72,107.72,0,0,0,0,B,610
002255.SZ,M,0.1,0,0,0.198,0.198,-47.112,-61.032,-68.562,-70.032,T,610
002255.SZ,M,0.25,2.185,5.245,5.245,5.245,-38.225,-47.37,-52.87,-63.935,T,610
002255.SZ,M,0.5,16.84,29.64,32.83,32.83,-22.51,-29.72,-35.67,-57.8,T,610
002255.SZ,M,0.75,48.39,61.54,61.54,61.54,-12.645,-17.965,-21.295,-22.715,T,610
002255.SZ,M,0.9,69.14,70.934,70.934,70.934,-3.86,-4.608,-8.196,-8.196,T,610
002256.SZ,M,0.1,8.771,13.279,17.479,17.479,-59.474,-68.395,-76.224,-76.224,B,610
002256.SZ,M,0.25,20.095,24.4625,25.65,25.65,-42.7025,-48.895,-63.3125,-63.3125,B,610
002256.SZ,M,0.5,97.695,146.405,146.405,158.435,-11.915,-31.39,-37.01,-41.41,B,610
002256.SZ,M,0.75,209.72,341.6125,361.0275,486.605,0,-3.5975,-4.3175,-20.1625,B,610
002256.SZ,M,0.9,344.981,565.564,583.483,644.967,0,0,0,-3.717,B,610
002256.SZ,M,0.1,0,0,0,0,-59.728,-73.536,-83.069,-83.069,T,610
002256.SZ,M,0.25,0.2775,8.4675,14.5975,14.5975,-48.1025,-63.52,-71.6875,-71.6875,T,610
002256.SZ,M,0.5,28.275,75.805,92.745,92.745,-33.79,-45.785,-50.26,-54.305,T,610
002256.SZ,M,0.75,146.7275,225.6475,350.125,449.0575,-14.5025,-19.995,-19.995,-34.0775,T,610
002256.SZ,M,0.9,265.844,487.578,529.59,574.096,-7.135,-7.902,-9.875,-19.708,T,610
