ts_code,freq,quantile,pct_gain_1p,pct_gain_2p,pct_gain_3p,pct_gain_5p,pct_loss_1p,pct_loss_2p,pct_loss_3p,pct_loss_5p,top_or_bottom,period
002667.SZ,W,0.9,55.408,86.268,317.468,442.41,-0.746,-2.478,-3.82,-3.82,T,144
002668.SZ,W,0.1,3.529,7.73,9.228,13.092,-21.488,-26.829,-34.254,-69.266,B,144
002668.SZ,W,0.25,8.8725,17.4025,23.4925,30.1575,-13.6475,-19.8825,-23.035,-24.9625,B,144
002668.SZ,W,0.5,19.52,35.155,43.11,65.975,-6.425,-9.83,-13.335,-14.745,B,144
002668.SZ,W,0.75,36.0825,56.2675,74.3725,121.7625,-0.06,-0.5825,-2.0075,-3.3625,B,144
002668.SZ,W,0.9,53.079,86.504,125.988,467.98,0,0,0,0,B,144
002668.SZ,W,0.1,0,0.782,2.824,3.634,-27.51,-36.228,-43.988,-70.68,T,144
002668.SZ,W,0.25,2.89,8.82,13.95,19.17,-21.89,-25.89,-28.53,-33.6,T,144
002668.SZ,W,0.5,14.11,26.99,35.07,53.48,-12.08,-14.84,-18.99,-21.1,T,144
002668.SZ,W,0.75,30.35,50.48,67.72,110.22,-6.25,-7.93,-8.14,-8.35,T,144
002668.SZ,W,0.9,46.414,80.572,129.256,449.73,-2.03,-2.45,-2.8,-2.8,T,144
002669.SZ,W,0.1,1.306,2.626,4.551,9.725,-26.383,-36.428,-40.084,-50.358,B,144
002669.SZ,W,0.25,7.975,14.175,17.9575,20.78,-17.2275,-24.775,-29.7925,-38.025,B,144
002669.SZ,W,0.5,18.82,29.505,38.86,45.15,-8.68,-12.675,-15.895,-18.9,B,144
002669.SZ,W,0.75,39.44,53.4825,62.9975,87.2825,0,-2.9075,-4.7375,-7.1025,B,144
002669.SZ,W,0.9,59.284,88.871,116.867,254.618,0,0,0,0,B,144
002669.SZ,W,0.1,0,0,0,0.09,-33.95,-44.69,-46.55,-54.44,T,144
002669.SZ,W,0.25,0.915,2.695,7.565,8.84,-21.705,-32.405,-34.965,-41.55,T,144
002669.SZ,W,0.5,10.35,23.21,32.19,37.16,-13.3,-19.2,-20.88,-24.17,T,144
002669.SZ,W,0.75,30.915,46.705,55.17,89.095,-5.925,-8.05,-9.055,-12.35,T,144
002669.SZ,W,0.9,48.07,79.48,121.4,239.77,-2.26,-2.98,-3.14,-6.51,T,144
002670.SZ,W,0.1,2.68,5,6.15,9.22,-22.85,-27.63,-30.05,-34.55,B,144
002670.SZ,W,0.25,7.92,13.16,18.9,31.49,-13.42,-19.94,-22.85,-24.53,B,144
002670.SZ,W,0.5,19.04,31.36,40.17,52.11,-8.36,-10.92,-13.49,-16.87,B,144
002670.SZ,W,0.75,33.96,52.11,68.93,109.41,-1.68,-3.78,-5.07,-8.14,B,144
002670.SZ,W,0.9,60.76,85.89,109.87,193.65,0,0,0,0,B,144
002670.SZ,W,0.1,0,0,0,3.268,-28.356,-32.532,-34.108,-37.658,T,144
002670.SZ,W,0.25,2.1675,6.6925,13.915,22.015,-19.43,-24.63,-26.6075,-28.795,T,144
002670.SZ,W,0.5,11.635,23.48,36.305,51.435,-12.75,-15.45,-17.96,-19.955,T,144
002670.SZ,W,0.75,26.4675,43.0075,72.615,106.3125,-7.385,-9.505,-10.19,-10.49,T,144
002670.SZ,W,0.9,43.405,73.888,94.627,175.904,-3.02,-3.138,-3.138,-4.716,T,144
002671.SZ,W,0.1,1.1,3.83,4.928,7.396,-24.988,-36.13,-43.594,-57.1,B,144
002671.SZ,W,0.25,5.56,10.11,11.69,13.57,-16.23,-22.77,-27.45,-30.78,B,144
002671.SZ,W,0.5,13.09,20.81,24.93,39.27,-8.13,-11.6,-14.41,-19.95,B,144
002671.SZ,W,0.75,26.91,42.54,51.21,64.86,-2.89,-4.85,-6.32,-6.99,B,144
002671.SZ,W,0.9,46.158,65.196,82.63,164.68,0,0,0,-0.05,B,144
002671.SZ,W,0.1,0,0,0,0,-29.363,-39.366,-44.746,-58.297,T,144
002671.SZ,W,0.25,1.09,3.8775,6.375,9.1575,-22.2075,-26.23,-29.655,-34.6125,T,144
002671.SZ,W,0.5,6.76,13.82,15.515,26.79,-11.95,-14.68,-19.035,-23.87,T,144
002671.SZ,W,0.75,19.78,38.3675,44.64,47.8,-7.085,-9.6075,-11,-11.7725,T,144
002671.SZ,W,0.9,43.255,57.44,68.146,120.908,-2.165,-4.727,-4.727,-5.971,T,144
002672.SZ,W,0.1,0.914,2.112,2.28,2.28,-23.232,-30.772,-33.9,-42.164,B,144
002672.SZ,W,0.25,4.88,6.01,6.48,6.48,-15.9,-21.52,-26.37,-39.3,B,144
002672.SZ,W,0.5,11.15,13.48,15.11,16.01,-9.25,-13.59,-20.13,-26.16,B,144
002672.SZ,W,0.75,22.55,28.81,33.78,39.64,-2.56,-6.81,-10.91,-14.57,B,144
002672.SZ,W,0.9,37.748,61.486,119.38,168.112,0,0,-1.144,-2.668,B,144
002672.SZ,W,0.1,0,0,0,0,-25.588,-33.328,-38.286,-45.328,T,144
002672.SZ,W,0.25,0,1.4,1.97,1.97,-19.44,-26.23,-30.28,-42.06,T,144
002672.SZ,W,0.5,5,6.87,8.36,10.07,-12.53,-18.46,-23.82,-31.35,T,144
002672.SZ,W,0.75,15.44,20.65,25.19,29.95,-7.22,-11.63,-15.17,-21.86,T,144
002672.SZ,W,0.9,30.026,51.608,78.744,120.738,-3.48,-4.526,-6.4,-8.834,T,144
002673.SZ,W,0.1,1.009,2.226,2.539,2.914,-27.418,-36.117,-43.049,-53.467,B,144
002673.SZ,W,0.25,3.745,6.765,9.6025,9.9625,-17.4775,-22.1825,-27.755,-34.12,B,144
002673.SZ,W,0.5,11.09,16.995,20.965,28.44,-7.41,-13.155,-13.9,-16.425,B,144
002673.SZ,W,0.75,21.35,39.355,55.0525,64.3,-1.7025,-4.755,-6.1725,-7.74,B,144
002673.SZ,W,0.9,61.128,125.125,192.701,510.735,0,0,0,0,B,144
002673.SZ,W,0.1,0,0,0,0,-27.461,-39.228,-46.577,-54.23,T,144
002673.SZ,W,0.25,0,1.7875,3.3025,5.41,-20.0925,-26.305,-31.89,-38.1875,T,144
002673.SZ,W,0.5,5.425,12.39,17.63,24.66,-12.3,-17.11,-19.905,-23.15,T,144
002673.SZ,W,0.75,16.9225,32.365,47.335,57.195,-6.04,-9.425,-10.705,-12.1325,T,144
002673.SZ,W,0.9,45.348,85.778,191.955,491.433,-2.574,-4.2,-4.72,-5.782,T,144
002674.SZ,W,0.1,2.253,2.872,3.123,4.951,-26.484,-35.352,-41.676,-47.691,B,144
002674.SZ,W,0.25,6.385,7.7825,10.3475,19.025,-18.5225,-26.8275,-32.705,-36.275,B,144
002674.SZ,W,0.5,14.12,21.32,29.165,46.155,-8.61,-14.86,-16.915,-24.955,B,144
002674.SZ,W,0.75,29.0725,43.46,58.1,86.6325,-1.4725,-3.6225,-7.0225,-11.4975,B,144
002674.SZ,W,0.9,54.17,90.022,113.479,131.709,0,0,0,-0.742,B,144
002674.SZ,W,0.1,0,0,0,1.71,-30.034,-37.846,-44.108,-48.226,T,144
002674.SZ,W,0.25,0.7,3.915,5.625,13.32,-21.99,-31.68,-36.54,-41.26,T,144
002674.SZ,W,0.5,7.84,17.18,21.13,38.62,-13.73,-19.52,-23.04,-29.51,T,144
002674.SZ,W,0.75,21.43,40.135,58.765,79.135,-8.435,-11.69,-14.285,-16.61,T,144
002674.SZ,W,0.9,49.612,87.166,92.124,108.362,-2.414,-3.562,-6.532,-10.608,T,144
002675.SZ,W,0.1,2.002,3.244,5.39,6.774,-26.402,-31.596,-38.26,-46.468,B,144
002675.SZ,W,0.25,8.6,13.68,14.91,18.52,-18.86,-24.57,-26.78,-33.98,B,144
002675.SZ,W,0.5,17.29,32.54,37.77,47.3,-6.92,-11.05,-15.11,-17.51,B,144
002675.SZ,W,0.75,31.76,45.77,61.59,126.91,-1.27,-3.5,-3.77,-4.2,B,144
002675.SZ,W,0.9,43.178,72.314,104.032,278.216,0,0,0,0,B,144
002675.SZ,W,0.1,0,0,0,0.834,-30.704,-34.81,-42.508,-49.868,T,144
002675.SZ,W,0.25,1.17,5.93,7.94,10.16,-22.66,-28.43,-34.05,-37.75,T,144
002675.SZ,W,0.5,10.11,18.16,29.44,37.42,-13.53,-17.13,-18.87,-19.72,T,144
002675.SZ,W,0.75,22.08,41.45,60.76,118.87,-6.49,-7.27,-7.99,-8.71,T,144
002675.SZ,W,0.9,38.304,65.18,104.884,266.046,-2.098,-2.994,-3.186,-3.186,T,144
002676.SZ,W,0.1,3.021,4.305,8.236,13.255,-22.823,-28.837,-32.899,-58.499,B,144
002676.SZ,W,0.25,9.175,14.59,24.645,36.2425,-15.64,-18.92,-22.6925,-28.12,B,144
002676.SZ,W,0.5,18.01,37.875,50.24,58.56,-6.7,-10.25,-13.355,-17.525,B,144
002676.SZ,W,0.75,39.225,67.7575,75.635,87.9225,-0.7975,-1.32,-2.0475,-6.3625,B,144
002676.SZ,W,0.9,68.18,101.876,132.854,290.272,0,0,0,0,B,144
002676.SZ,W,0.1,0,0,2.73,10.814,-24.844,-31.23,-32.656,-58.852,T,144
002676.SZ,W,0.25,1.44,9.25,14.82,29.12,-20.14,-23.95,-25.45,-30.11,T,144
002676.SZ,W,0.5,14.6,25.59,36.48,51.52,-11.87,-15.92,-18.18,-22.41,T,144
002676.SZ,W,0.75,31.23,56.08,65.91,74.89,-5.31,-7.11,-9.11,-10.78,T,144
002676.SZ,W,0.9,49.872,74.444,117.8,223.374,-1.888,-2.488,-3.142,-4.112,T,144
002677.SZ,W,0.1,3.396,4.064,4.45,5.052,-22.124,-29.102,-37.344,-40.8,B,144
002677.SZ,W,0.25,6.84,11.075,13.185,17.1,-14.515,-22.04,-26.63,-36.135,B,144
002677.SZ,W,0.5,16.28,26.59,39.02,58.08,-5.58,-10.8,-14.01,-19.57,B,144
002677.SZ,W,0.75,28.4,48.77,71.475,102.295,0,-2.335,-2.465,-4.09,B,144
002677.SZ,W,0.9,57.912,90.8,116.418,316.438,0,0,0,0,B,144
002677.SZ,W,0.1,0,0.31,0.39,0.59,-27.97,-32.55,-38.68,-43.18,T,144
002677.SZ,W,0.25,1.91,5.94,7.41,12.06,-19.11,-25.41,-31.19,-36,T,144
002677.SZ,W,0.5,9.93,21.49,38.33,60.19,-11.25,-14.89,-17.24,-23.3,T,144
002677.SZ,W,0.75,21.62,42,69.88,109.66,-5.18,-6.29,-6.78,-8.2,T,144
002677.SZ,W,0.9,45.21,80.68,105.86,316.1,-0.81,-1.1,-1.21,-2.49,T,144
002678.SZ,W,0.1,0.832,2.658,3.598,4.072,-23.33,-32.39,-37.278,-41.538,B,144
002678.SZ,W,0.25,4.285,8.805,9.025,11.35,-15.765,-23.01,-29.36,-35.75,B,144
002678.SZ,W,0.5,13.45,24.35,24.77,26.58,-8.78,-13.82,-16.69,-22.6,B,144
002678.SZ,W,0.75,32.49,43.87,51.765,58.945,-2.22,-5.715,-8.865,-11.84,B,144
002678.SZ,W,0.9,48.45,72.276,102.778,181.582,0,0,0,0,B,144
002678.SZ,W,0.1,0,0,1.318,1.399,-25.901,-35.006,-37.474,-43.267,T,144
002678.SZ,W,0.25,1.005,3.2925,4.3175,6.2075,-20.9075,-25.9175,-30.265,-37.1525,T,144
002678.SZ,W,0.5,7.1,16.725,16.89,17.145,-11.975,-17.725,-21.05,-26.665,T,144
002678.SZ,W,0.75,23,36.995,43.065,51.5225,-6.625,-10.135,-11.8775,-15.4025,T,144
002678.SZ,W,0.9,40.925,61.879,102.71,189.791,-1.613,-2.36,-4.446,-4.446,T,144
002679.SZ,W,0.1,1.112,3.41,6.44,7.62,-32.374,-43.196,-45.37,-46.938,B,144
002679.SZ,W,0.25,7.32,15.66,18.32,30.16,-21.02,-31.12,-35.45,-40.81,B,144
002679.SZ,W,0.5,17.98,34.73,45.6,86.6,-12.48,-17.2,-18.83,-21.69,B,144
002679.SZ,W,0.75,36.42,71.58,110.21,143.82,-1.53,-7.17,-8.93,-12.13,B,144
002679.SZ,W,0.9,77.426,128.856,159.148,186.3,0,0,0,-2.284,B,144
002679.SZ,W,0.1,0,0,0,0.501,-42.396,-47.184,-51.66,-52.299,T,144
002679.SZ,W,0.25,1.1475,5.5525,8.0775,12.0175,-28.5675,-38.4475,-41.7125,-43.9125,T,144
002679.SZ,W,0.5,11.62,21.27,29.12,58.135,-17.355,-24.67,-29.33,-32.245,T,144
002679.SZ,W,0.75,34.135,57.015,74.0975,126.415,-7.81,-10.8325,-14.7275,-17.305,T,144
002679.SZ,W,0.9,55.732,105.713,141.226,173.875,-3.961,-6.337,-6.918,-8.643,T,144
002681.SZ,W,0.1,2.01,3.79,4.09,4.31,-32.45,-38.88,-44.62,-54.32,B,144
002681.SZ,W,0.25,6.835,9.96,11.575,16.775,-20.16,-28.875,-33.655,-42.96,B,144
002681.SZ,W,0.5,18.68,30.14,41.96,59.01,-9.72,-17.74,-21.19,-27.23,B,144
002681.SZ,W,0.75,55.97,74.06,107.71,126.045,-1.435,-4.92,-5.98,-7.21,B,144
002681.SZ,W,0.9,106.19,165.1,234.46,434.73,0,0,0,0,B,144
002681.SZ,W,0.1,0,0,0.404,0.704,-34.284,-41.22,-47.452,-53.122,T,144
002681.SZ,W,0.25,2.27,4.79,7.275,12.98,-26.04,-32.2,-36.17,-43.04,T,144
002681.SZ,W,0.5,12.31,19.08,41.11,56.15,-14.99,-22.59,-26.04,-29.71,T,144
002681.SZ,W,0.75,40.79,62.625,94.305,116.02,-6.685,-9.625,-10.05,-13.725,T,144
002681.SZ,W,0.9,94.632,163.062,222.958,480.226,-3.304,-4.008,-4.154,-5.982,T,144
002682.SZ,W,0.1,2.274,4.584,5.322,6.985,-24.858,-33.951,-40.22,-47.437,B,144
002682.SZ,W,0.25,7.4625,12.205,14.305,22.87,-14.5875,-21.36,-28.2575,-34.02,B,144
002682.SZ,W,0.5,15.015,26.58,38.88,72.955,-6.95,-12.015,-14.485,-19.045,B,144
002682.SZ,W,0.75,31.8,53.34,91.22,127.755,-2.2625,-3.5975,-4.7625,-5.9125,B,144
002682.SZ,W,0.9,75.929,144.541,171.128,412.743,0,0,0,0,B,144
002682.SZ,W,0.1,0,0,0.622,4.814,-30.47,-34.686,-40.76,-49.896,T,144
002682.SZ,W,0.25,2.385,6.265,10.93,18.06,-20.165,-26.265,-31.365,-35.955,T,144
002682.SZ,W,0.5,9.93,18.12,31.75,49.58,-13.32,-16.63,-18.92,-25.17,T,144
002682.SZ,W,0.75,24.025,43.72,70.68,115.39,-7.16,-11.25,-11.665,-13.835,T,144
002682.SZ,W,0.9,47.62,122.07,147.3,382.672,-3.934,-4.902,-5.016,-6.286,T,144
002683.SZ,W,0.1,2.928,5.266,6.179,9.974,-26.513,-31.215,-36.259,-43.773,B,144
002683.SZ,W,0.25,7.8375,15.545,19.01,22.8775,-17.42,-24.9175,-28.36,-34.0725,B,144
002683.SZ,W,0.5,18.085,30.565,37.705,49.03,-8.255,-13.7,-19.865,-25.455,B,144
002683.SZ,W,0.75,41.15,56.325,66.1175,92.73,0,-1.96,-5.41,-11.2225,B,144
002683.SZ,W,0.9,64.208,96.053,126.867,356.984,0,0,0,0,B,144
002683.SZ,W,0.1,0,0,1.776,4.932,-30.512,-36.396,-40.564,-48.598,T,144
002683.SZ,W,0.25,0.54,10.04,12.39,14.43,-23.48,-28.95,-32.58,-38.45,T,144
002683.SZ,W,0.5,11.09,21.87,28.46,40.77,-15.16,-18.65,-24.65,-30.29,T,144
002683.SZ,W,0.75,29.08,48.82,62.06,85.78,-7.34,-9.32,-12.45,-18.99,T,144
002683.SZ,W,0.9,58.756,79.434,120.16,268.52,-2.906,-3.256,-4.578,-7.192,T,144
002685.SZ,W,0.1,1.322,4.015,5.303,6.852,-28.527,-39.476,-42.313,-46.34,B,144
002685.SZ,W,0.25,6.84,12.435,17.15,22.0725,-18.0725,-29.1775,-34.7375,-38.9725,B,144
002685.SZ,W,0.5,15.525,27.185,31.23,48.715,-8.26,-10.265,-14.88,-27.325,B,144
002685.SZ,W,0.75,35.3575,48.7025,64.375,165.58,-0.9975,-2.7325,-3.9775,-5.8325,B,144
002685.SZ,W,0.9,56.05,118.513,288.573,577.23,0,0,0,0,B,144
002685.SZ,W,0.1,0,0,0,0.532,-32.701,-42.963,-47.403,-51.891,T,144
002685.SZ,W,0.25,1.9175,5.225,10.1875,10.825,-27.265,-32.7325,-39.805,-45.4625,T,144
002685.SZ,W,0.5,9.35,16.37,19.85,31.35,-13.415,-21.035,-27.82,-32.515,T,144
002685.SZ,W,0.75,24.155,36.2875,41.6525,149.2275,-8.0475,-10.105,-11.2,-12.5,T,144
002685.SZ,W,0.9,39.804,193.385,298.353,523.36,-3.841,-4.963,-4.963,-4.963,T,144
002686.SZ,W,0.1,2.803,3.675,3.675,3.893,-27.474,-41.34,-46.636,-58.345,B,144
002686.SZ,W,0.25,7.87,8.5075,9.66,10.305,-17.01,-25.25,-29.8275,-40.32,B,144
002686.SZ,W,0.5,15.61,27.45,30.915,36.63,-7.67,-15.275,-16.035,-18.515,B,144
002686.SZ,W,0.75,30.4675,50.1875,58.005,74.52,-1.3975,-4.77,-6.405,-8.1475,B,144
002686.SZ,W,0.9,53.093,74.535,118.22,167.92,0,0,0,-1.351,B,144
002686.SZ,W,0.1,0,0,0,0,-30.08,-37.56,-45.4,-58.83,T,144
002686.SZ,W,0.25,1.71,4.03,4.54,5.34,-21.31,-27.09,-31.72,-41.38,T,144
002686.SZ,W,0.5,9.87,20.27,24.91,28.15,-12.52,-18.46,-21.19,-24.04,T,144
002686.SZ,W,0.75,22.66,39.95,42.28,84.55,-6.47,-8.66,-10.6,-12.43,T,144
002686.SZ,W,0.9,38.8,84.55,126.3,183.66,-2,-3.16,-3.48,-4.27,T,144
002687.SZ,W,0.1,2.029,6.097,8.037,10.86,-24.591,-30.254,-37.135,-49.965,B,144
002687.SZ,W,0.25,8.21,14.4275,16.6175,18.1925,-15.15,-21.9925,-25.8675,-27.5975,B,144
002687.SZ,W,0.5,15.675,22.25,27.47,35.745,-7.145,-10.715,-11.945,-13.375,B,144
002687.SZ,W,0.75,27.87,42.7075,70.1825,93.21,-1.1425,-4.18,-4.21,-4.96,B,144
002687.SZ,W,0.9,54.105,91.285,100.297,206.082,0,0,0,-0.325,B,144
002687.SZ,W,0.1,0,0,0,0.476,-27.662,-37.08,-42.086,-53.924,T,144
002687.SZ,W,0.25,2.66,8.545,11.28,15.625,-18.975,-27.96,-29.715,-30.32,T,144
002687.SZ,W,0.5,11.68,17.65,19.62,29.35,-12.56,-14.55,-16.02,-17.96,T,144
002687.SZ,W,0.75,20.53,30.7,57.695,90.11,-5.615,-8.72,-8.82,-10.315,T,144
002687.SZ,W,0.9,46.15,91.698,121.682,215.728,-1.27,-1.6,-1.6,-1.848,T,144
002688.SZ,W,0.1,1.457,1.976,2.218,2.995,-23.666,-32.829,-37.317,-45.107,B,144
002688.SZ,W,0.25,4.8325,7.1825,7.1825,7.95,-16.5175,-28.0375,-31.5025,-34.5175,B,144
002688.SZ,W,0.5,12.04,25.645,30.405,36.155,-8.385,-13.795,-16.02,-23.855,B,144
002688.SZ,W,0.75,32.8525,45.09,60.3425,90.055,-1.645,-4.0975,-5.4625,-6.38,B,144
002688.SZ,W,0.9,48.242,67.98,93.777,137.411,0,0,0,-0.087,B,144
002688.SZ,W,0.1,0,0,0,0,-29.234,-35.722,-39.514,-49.882,T,144
002688.SZ,W,0.25,0.045,2.08,2.235,2.47,-20.31,-30.575,-35.46,-38.16,T,144
002688.SZ,W,0.5,6.87,12.75,13.35,20.61,-12.96,-19.04,-24.3,-31,T,144
002688.SZ,W,0.75,22.935,32.61,36.52,61.725,-5.935,-10.7,-11.875,-15.375,T,144
002688.SZ,W,0.9,38.456,49.94,74.94,118.088,-2.036,-4.172,-5.282,-7.64,T,144
002689.SZ,W,0.1,0.88,2.04,4.725,6.86,-25.985,-35.13,-44.33,-50.53,B,144
002689.SZ,W,0.25,5.09,10.855,14.2275,18.2075,-17.4125,-24.8575,-30.905,-44.835,B,144
002689.SZ,W,0.5,15.575,21.94,33.6,55.32,-8.515,-12.665,-16.355,-20.325,B,144
002689.SZ,W,0.75,34.5225,71.0325,82.855,118.86,-1.3475,-3.7025,-4.32,-5.5375,B,144
002689.SZ,W,0.9,78.005,121.725,133.415,315.17,0,0,0,0,B,144
002689.SZ,W,0.1,0,0,0,1.188,-32.165,-39.318,-46.104,-52.296,T,144
002689.SZ,W,0.25,0.9775,4.36,10.845,15.2975,-21.3,-31.94,-36.1225,-47.695,T,144
002689.SZ,W,0.5,11.435,22.96,29.39,46.95,-11.935,-17.86,-19.82,-22.625,T,144
002689.SZ,W,0.75,29.25,68.4875,77.235,112.995,-6.095,-7.19,-7.9875,-10.65,T,144
002689.SZ,W,0.9,71.97,108.665,121.776,478.898,-1.465,-2.799,-2.813,-3.713,T,144
002690.SZ,W,0.1,2.886,4.414,4.414,4.794,-25.884,-37.432,-41.844,-50.344,B,144
002690.SZ,W,0.25,6.89,8.66,10.51,15.91,-16.9,-23.63,-29.4,-41.12,B,144
002690.SZ,W,0.5,15.91,30.54,36.63,49.09,-7.39,-9.59,-12.58,-15.72,B,144
002690.SZ,W,0.75,35.1,57.92,86.04,138.14,0,-1.32,-2.41,-2.77,B,144
002690.SZ,W,0.9,48.52,94.008,139.628,239.082,0,0,0,0,B,144
002690.SZ,W,0.1,0,0,0,0,-28.704,-38.689,-47.496,-51.949,T,144
002690.SZ,W,0.25,2.2525,4.2225,6.8525,10.875,-18.7775,-25.9,-31.67,-43.2975,T,144
002690.SZ,W,0.5,11.61,28.08,32.685,48.065,-10.73,-12.91,-14.175,-17.66,T,144
002690.SZ,W,0.75,28.875,53.85,87.9175,161.7525,-4.79,-5.35,-5.35,-5.43,T,144
002690.SZ,W,0.9,40,80.433,138.254,258.465,-0.675,-0.917,-0.917,-1.255,T,144
002691.SZ,W,0.1,2.88,4.326,8.106,10.129,-27.68,-37.351,-39.12,-54.106,B,144
002691.SZ,W,0.25,8.695,16.1625,25.38,34.26,-16.2925,-25.0675,-28.9425,-38.22,B,144
002691.SZ,W,0.5,18.785,34.595,40.075,54.615,-7.415,-13.21,-16.725,-24.795,B,144
002691.SZ,W,0.75,36.7275,47.1225,63.6275,116.3575,-0.685,-4.215,-4.735,-6.745,B,144
002691.SZ,W,0.9,50.709,84.832,117.584,164.673,0,0,0,0,B,144
002691.SZ,W,0.1,0,0,1.473,7.179,-36.731,-44.707,-48.218,-60.042,T,144
002691.SZ,W,0.25,2.9475,8.2325,15.1425,22.8725,-25.5775,-30.5825,-36.94,-42.885,T,144
002691.SZ,W,0.5,10.585,22.225,30.38,41.44,-15.1,-21.48,-26.465,-31.73,T,144
002691.SZ,W,0.75,24.5425,35.56,54.5675,92.42,-6.6075,-11.09,-12.585,-14.285,T,144
002691.SZ,W,0.9,39.132,75.573,106.453,140.591,-1.976,-3.169,-3.169,-3.169,T,144
002692.SZ,W,0.1,2.822,4.484,6.372,9.648,-26.498,-39.996,-51.586,-65.302,B,144
002692.SZ,W,0.25,7.735,11.8,15.54,30.535,-14.52,-23.355,-27.99,-33.7,B,144
002692.SZ,W,0.5,15.45,29.3,37.78,49.3,-5.63,-13.13,-14.79,-19.14,B,144
002692.SZ,W,0.75,37.805,50.905,60.685,96.975,-0.055,-2.46,-2.755,-4.46,B,144
002692.SZ,W,0.9,57.704,98.456,173.19,335.412,0,0,0,0,B,144
002692.SZ,W,0.1,0,0.268,0.774,0.938,-32.417,-44.444,-53.912,-68.892,T,144
002692.SZ,W,0.25,2.065,9.44,12.4875,20.975,-20.315,-26.24,-32.7475,-37.2425,T,144
002692.SZ,W,0.5,11.545,20.61,32,45.53,-9.515,-16.29,-18.4,-20.21,T,144
002692.SZ,W,0.75,28.32,37.8575,52.645,66.995,-4.61,-6.305,-7.0975,-8.4325,T,144
002692.SZ,W,0.9,43.871,67.32,110.113,290.04,-0.409,-1.71,-1.72,-1.72,T,144
002693.SZ,W,0.1,3.07,6.162,7.83,14.518,-30.662,-39.522,-45.594,-50.464,B,144
002693.SZ,W,0.25,9.08,14.04,20.435,37.505,-19.695,-31.305,-34.705,-40.66,B,144
002693.SZ,W,0.5,19.47,35.7,45.85,80,-9.6,-13.84,-16.84,-22.74,B,144
002693.SZ,W,0.75,39.565,60.63,106.155,175.445,-0.785,-2.235,-4.17,-6.2,B,144
002693.SZ,W,0.9,70.422,120.624,164.336,342.648,0,0,0,0,B,144
002693.SZ,W,0.1,0,0,0,3.125,-38.1,-43.64,-48.44,-55.63,T,144
002693.SZ,W,0.25,0.0675,10.1975,14.79,25.33,-27.32,-34.1,-39.145,-45.4925,T,144
002693.SZ,W,0.5,12.425,28.945,40.25,76.76,-13.76,-19.44,-24.955,-29.24,T,144
002693.SZ,W,0.75,34.1975,53.5625,99.9025,162.5575,-6.6525,-9.305,-10.7125,-12.8925,T,144
002693.SZ,W,0.9,54.515,109.175,164.97,347.44,-2.19,-3.82,-4.71,-5.38,T,144
002694.SZ,W,0.1,2.83,3.82,5.008,7.348,-27.54,-34.354,-44.318,-52.962,B,144
002694.SZ,W,0.25,7.38,12.64,17.075,35.355,-16.75,-25.81,-31.85,-39.2,B,144
002694.SZ,W,0.5,18.63,38.68,51.76,78.6,-6.75,-10.34,-16.34,-27.36,B,144
002694.SZ,W,0.75,39.975,62.07,104.05,190.13,-0.685,-1.205,-1.685,-4.265,B,144
002694.SZ,W,0.9,74.026,126.368,189.648,269.022,0,0,0,0,B,144
002694.SZ,W,0.1,0,0,0,0.085,-33.985,-41.09,-50.36,-60.82,T,144
002694.SZ,W,0.25,0.2275,3.1,7.675,19.9,-25.405,-33.3425,-37.6125,-45.71,T,144
002694.SZ,W,0.5,12.51,22.355,36.48,57.615,-14.64,-20.01,-24.335,-34.345,T,144
002694.SZ,W,0.75,31.91,53.345,82.37,165.225,-6.82,-8.085,-9.27,-15.0175,T,144
002694.SZ,W,0.9,54.74,122.25,173.905,230.93,-2.265,-2.98,-3.215,-4.035,T,144
002695.SZ,W,0.1,0.748,1.586,1.7,2.222,-28.24,-37.728,-43.934,-53.452,B,144
002695.SZ,W,0.25,6.015,8.06,12.74,13.56,-18.575,-30.93,-38.07,-42.83,B,144
002695.SZ,W,0.5,15.42,23.92,36.09,47.79,-12.48,-17.73,-22.08,-28.17,B,144
002695.SZ,W,0.75,32.23,54.93,74.97,135.52,-1.71,-4.315,-5.15,-11.69,B,144
002695.SZ,W,0.9,65.828,84.688,111.958,214.196,0,0,-0.168,-0.438,B,144
002695.SZ,W,0.1,0,0,0,0,-29.766,-41.272,-47.091,-56.089,T,144
002695.SZ,W,0.25,0.4175,2.775,5.3225,6.615,-23.2725,-33.855,-42.6625,-46.56,T,144
002695.SZ,W,0.5,8.595,21.7,33.205,37.45,-15.135,-23.005,-25.575,-31.66,T,144
002695.SZ,W,0.75,25.4975,52.055,73.335,136.805,-6.1425,-7.07,-12.34,-15.2375,T,144
002695.SZ,W,0.9,48.954,87.467,117.052,246.272,-2.337,-2.596,-3.132,-3.544,T,144
002696.SZ,W,0.1,4.523,6.853,9.372,12.265,-27.866,-37.684,-42.206,-48.259,B,144
002696.SZ,W,0.25,9.15,15.8925,17.5625,19.0625,-16.625,-22.6625,-29.905,-41.1825,B,144
002696.SZ,W,0.5,18.435,28.68,31.275,36.58,-8.33,-11.35,-13.925,-20.39,B,144
002696.SZ,W,0.75,35.065,41.5,49.69,63.61,-0.75,-4.095,-4.6225,-7.5225,B,144
002696.SZ,W,0.9,45.29,62.931,96.632,210.712,0,0,0,0,B,144
002696.SZ,W,0.1,0,0,0,0.84,-35.48,-41.084,-45.282,-52.316,T,144
